,ProductName_ID,Point-of-Sale_ID,Sell-out units,date
124,114,17,1,2018-08-13
125,114,17,2,2018-08-20
126,114,17,4,2018-08-27
127,114,17,5,2018-09-03
128,114,17,4,2018-09-10
129,114,17,1,2018-09-17
130,114,17,3,2018-09-24
131,114,17,1,2018-01-22
132,114,17,3,2018-10-01
133,114,17,3,2018-10-08
134,114,17,2,2018-10-15
135,114,17,2,2018-10-22
136,114,17,3,2018-11-05
137,114,17,3,2018-11-12
138,114,17,4,2018-11-19
139,114,17,3,2018-11-26
140,114,17,1,2018-12-03
141,114,17,5,2018-01-29
142,114,17,3,2018-12-10
143,114,17,3,2018-12-17
144,114,17,1,2018-12-24
145,114,17,1,2018-02-05
146,114,17,5,2018-02-12
147,114,17,4,2018-02-19
148,114,17,4,2018-02-26
149,114,17,3,2019-01-07
150,114,17,1,2019-03-11
151,114,17,3,2019-03-18
152,114,17,1,2019-03-25
153,114,17,2,2019-04-01
154,114,17,3,2019-04-08
155,114,17,2,2019-04-15
156,114,17,4,2019-04-22
157,114,17,4,2019-04-29
158,114,17,3,2019-05-06
159,114,17,6,2019-05-13
160,114,17,3,2019-01-14
161,114,17,4,2019-05-27
162,114,17,5,2019-06-03
163,114,17,3,2019-06-10
164,114,17,2,2019-06-17
165,114,17,2,2019-06-24
166,114,17,2,2019-07-01
167,114,17,1,2019-07-08
168,114,17,1,2019-07-15
169,114,17,3,2019-07-22
170,114,17,4,2019-01-21
171,114,17,3,2019-07-29
172,114,17,5,2019-08-05
173,114,17,2,2019-08-12
174,114,17,3,2019-08-19
175,114,17,2,2019-08-26
176,114,17,3,2019-09-02
177,114,17,1,2019-09-09
178,114,17,2,2019-09-16
179,114,17,4,2019-09-23
180,114,17,2,2019-09-30
181,114,17,2,2019-01-28
182,114,17,3,2019-10-14
183,114,17,2,2019-10-21
184,114,17,2,2019-10-28
185,114,17,2,2019-11-04
186,114,17,4,2019-02-04
187,114,17,3,2019-02-11
188,114,17,2,2019-02-18
189,114,17,6,2019-02-25
190,114,17,2,2019-03-04
191,334,17,11,2016-01-04
192,334,17,3,2016-03-07
193,334,17,4,2016-03-14
194,334,17,7,2016-03-21
195,334,17,4,2016-03-28
196,334,17,12,2016-04-04
197,334,17,2,2016-04-11
198,334,17,2,2016-04-18
199,334,17,3,2016-04-25
200,334,17,5,2016-05-02
201,334,17,3,2016-05-09
202,334,17,4,2016-01-11
203,334,17,7,2016-05-16
204,334,17,12,2016-05-23
205,334,17,5,2016-05-30
206,334,17,4,2016-06-06
207,334,17,3,2016-06-13
208,334,17,5,2016-06-27
209,334,17,6,2016-07-04
210,334,17,5,2016-07-11
211,334,17,4,2016-07-18
212,334,17,4,2016-01-18
213,334,17,4,2016-07-25
214,334,17,1,2016-08-01
215,334,17,5,2016-08-08
216,334,17,3,2016-08-15
217,334,17,3,2016-08-22
218,334,17,5,2016-08-29
219,334,17,2,2016-09-05
220,334,17,4,2016-09-12
221,334,17,2,2016-09-19
222,334,17,4,2016-09-26
223,334,17,7,2016-01-25
224,334,17,8,2016-10-03
225,334,17,2,2016-10-10
226,334,17,6,2016-10-17
227,334,17,1,2016-10-24
228,334,17,1,2016-10-31
229,334,17,10,2016-11-07
230,334,17,2,2016-11-14
231,334,17,6,2016-11-21
232,334,17,4,2016-11-28
233,334,17,4,2016-12-05
234,334,17,7,2016-02-01
235,334,17,7,2016-12-12
236,334,17,1,2016-12-19
237,334,17,10,2016-12-26
238,334,17,7,2016-02-08
239,334,17,8,2016-02-15
240,334,17,2,2016-02-22
241,334,17,14,2016-02-29
242,334,17,2,2017-01-02
243,334,17,2,2017-03-06
244,334,17,4,2017-03-13
245,334,17,5,2017-03-20
246,334,17,3,2017-03-27
247,334,17,6,2017-04-10
248,334,17,4,2017-04-17
249,334,17,3,2017-04-24
250,334,17,4,2017-05-08
251,334,17,7,2017-01-09
252,334,17,3,2017-05-15
253,334,17,3,2017-05-22
254,334,17,1,2017-05-29
255,334,17,4,2017-06-05
256,334,17,6,2017-06-12
257,334,17,1,2017-06-19
258,334,17,2,2017-06-26
259,334,17,2,2017-07-03
260,334,17,5,2017-07-10
261,334,17,2,2017-07-17
262,334,17,4,2017-01-16
263,334,17,2,2017-07-24
264,334,17,2,2017-07-31
265,334,17,3,2017-08-07
266,334,17,3,2017-08-14
267,334,17,1,2017-08-21
268,334,17,10,2017-08-28
269,334,17,3,2017-09-04
270,334,17,1,2017-09-11
271,334,17,3,2017-09-25
272,334,17,2,2017-01-23
273,334,17,11,2017-10-02
274,334,17,4,2017-10-09
275,334,17,1,2017-10-16
276,334,17,4,2017-10-23
277,334,17,3,2017-10-30
278,334,17,5,2017-11-06
279,334,17,6,2017-11-13
280,334,17,1,2017-11-20
281,334,17,1,2017-11-27
282,334,17,4,2017-12-04
283,334,17,2,2017-01-30
284,334,17,6,2017-12-11
285,334,17,1,2017-12-18
286,334,17,3,2017-12-25
287,334,17,7,2017-02-06
288,334,17,3,2017-02-13
289,334,17,1,2017-02-20
290,334,17,7,2017-02-27
291,334,17,2,2018-01-01
292,334,17,1,2018-03-05
293,334,17,3,2018-03-12
294,334,17,6,2018-03-19
295,334,17,3,2018-03-26
296,334,17,4,2018-04-02
297,334,17,2,2018-04-09
298,334,17,8,2018-04-16
299,334,17,3,2018-04-23
300,334,17,4,2018-04-30
301,334,17,8,2018-05-07
302,334,17,2,2018-01-08
303,334,17,4,2018-05-14
304,334,17,4,2018-05-21
305,334,17,1,2018-05-28
306,334,17,2,2018-06-04
307,334,17,4,2018-06-11
308,334,17,4,2018-06-18
309,334,17,2,2018-06-25
310,334,17,5,2018-07-02
311,334,17,3,2018-07-09
312,334,17,3,2018-07-16
313,334,17,8,2018-01-15
314,334,17,6,2018-07-23
315,334,17,1,2018-07-30
316,334,17,3,2018-08-06
317,334,17,3,2018-08-13
318,334,17,4,2018-08-20
319,334,17,5,2018-08-27
320,334,17,2,2018-09-03
321,334,17,11,2018-09-10
322,334,17,2,2018-09-17
323,334,17,1,2018-09-24
324,334,17,2,2018-01-22
325,334,17,1,2018-10-01
326,334,17,3,2018-10-08
327,334,17,3,2018-10-15
328,334,17,1,2018-10-22
329,334,17,5,2018-11-05
330,334,17,3,2018-11-12
331,334,17,3,2018-11-19
332,334,17,3,2018-11-26
333,334,17,3,2018-12-03
334,334,17,1,2018-01-29
335,334,17,4,2018-12-10
336,334,17,2,2018-12-17
337,334,17,4,2018-12-24
338,334,17,1,2018-02-05
339,334,17,4,2018-02-12
340,334,17,4,2018-02-19
341,334,17,7,2018-02-26
342,334,17,5,2019-01-07
343,334,17,3,2019-03-11
344,334,17,6,2019-03-18
345,334,17,4,2019-03-25
346,334,17,3,2019-04-01
347,334,17,8,2019-04-08
348,334,17,1,2019-04-15
349,334,17,1,2019-04-22
350,334,17,1,2019-04-29
351,334,17,7,2019-05-06
352,334,17,11,2019-05-13
353,334,17,7,2019-01-14
354,334,17,7,2019-05-20
355,334,17,3,2019-05-27
356,334,17,3,2019-06-03
357,334,17,1,2019-06-10
358,334,17,2,2019-06-17
359,334,17,3,2019-06-24
360,334,17,4,2019-07-01
361,334,17,1,2019-07-08
362,334,17,8,2019-07-15
363,334,17,1,2019-07-22
364,334,17,6,2019-01-21
365,334,17,2,2019-07-29
366,334,17,2,2019-08-05
367,334,17,5,2019-08-12
368,334,17,3,2019-08-19
369,334,17,8,2019-08-26
370,334,17,5,2019-09-02
371,334,17,3,2019-09-09
372,334,17,3,2019-09-16
373,334,17,4,2019-09-23
374,334,17,3,2019-09-30
375,334,17,1,2019-01-28
376,334,17,3,2019-10-07
377,334,17,1,2019-10-14
378,334,17,3,2019-10-21
379,334,17,6,2019-10-28
380,334,17,1,2019-11-04
381,334,17,3,2019-02-04
382,334,17,1,2019-02-11
383,334,17,9,2019-02-18
384,334,17,1,2019-02-25
385,334,17,4,2019-03-04
386,39,17,1,2016-01-04
387,39,17,9,2016-03-07
388,39,17,11,2016-03-14
389,39,17,7,2016-03-21
390,39,17,9,2016-03-28
391,39,17,3,2016-04-04
392,39,17,7,2016-04-11
393,39,17,15,2016-04-18
394,39,17,6,2016-04-25
395,39,17,11,2016-05-02
396,39,17,11,2016-05-09
397,39,17,7,2016-01-11
398,39,17,9,2016-05-16
399,39,17,8,2016-05-23
400,39,17,6,2016-05-30
401,39,17,2,2016-06-06
402,39,17,4,2016-06-13
403,39,17,3,2016-06-20
404,39,17,7,2016-07-04
405,39,17,4,2016-07-11
406,39,17,3,2016-07-18
407,39,17,3,2016-01-18
408,39,17,7,2016-07-25
409,39,17,5,2016-08-01
410,39,17,7,2016-08-08
411,39,17,5,2016-08-15
412,39,17,3,2016-08-22
413,39,17,4,2016-08-29
414,39,17,2,2016-09-05
415,39,17,1,2016-09-12
416,39,17,6,2016-09-26
417,39,17,2,2016-01-25
418,39,17,10,2016-10-03
419,39,17,3,2016-10-10
420,39,17,7,2016-10-17
421,39,17,3,2016-10-31
422,39,17,4,2016-11-07
423,39,17,7,2016-11-14
424,39,17,5,2016-11-21
425,39,17,3,2016-11-28
426,39,17,8,2016-12-05
427,39,17,6,2016-12-12
428,39,17,12,2016-12-19
429,39,17,3,2016-12-26
430,39,17,12,2017-01-02
431,39,17,1,2016-02-08
432,39,17,7,2016-02-15
433,39,17,26,2016-02-22
434,39,17,8,2016-02-29
435,39,17,2,2017-01-02
436,39,17,7,2017-03-06
437,39,17,2,2017-03-13
438,39,17,7,2017-03-20
439,39,17,5,2017-03-27
440,39,17,7,2017-04-03
441,39,17,3,2017-04-10
442,39,17,10,2017-04-17
443,39,17,2,2017-04-24
444,39,17,4,2017-05-01
445,39,17,4,2017-05-08
446,39,17,9,2017-01-09
447,39,17,2,2017-05-15
448,39,17,6,2017-05-22
449,39,17,1,2017-05-29
450,39,17,2,2017-06-05
451,39,17,2,2017-06-12
452,39,17,4,2017-06-19
453,39,17,1,2017-06-26
454,39,17,2,2017-07-03
455,39,17,5,2017-07-10
456,39,17,3,2017-01-16
457,39,17,3,2017-07-31
458,39,17,5,2017-08-07
459,39,17,5,2017-08-14
460,39,17,4,2017-08-28
461,39,17,4,2017-09-04
462,39,17,2,2017-09-11
463,39,17,4,2017-09-18
464,39,17,8,2017-09-25
465,39,17,5,2017-01-23
466,39,17,5,2017-10-02
467,39,17,6,2017-10-09
468,39,17,3,2017-10-16
469,39,17,8,2017-10-23
470,39,17,5,2017-10-30
471,39,17,1,2017-11-06
472,39,17,2,2017-11-13
473,39,17,3,2017-11-20
474,39,17,6,2017-11-27
475,39,17,8,2017-12-04
476,39,17,2,2017-12-11
477,39,17,12,2017-12-18
478,39,17,23,2017-12-25
479,39,17,8,2017-02-06
480,39,17,5,2017-02-13
481,39,17,6,2017-02-20
482,39,17,2,2017-02-27
483,39,17,12,2018-01-01
484,39,17,5,2018-03-05
485,39,17,15,2018-03-12
486,39,17,8,2018-03-19
487,39,17,16,2018-03-26
488,39,17,12,2018-04-02
489,39,17,2,2018-04-16
490,39,17,7,2018-04-23
491,39,17,3,2018-04-30
492,39,17,3,2018-05-07
493,39,17,13,2018-01-08
494,39,17,10,2018-05-14
495,39,17,9,2018-05-21
496,39,17,6,2018-05-28
497,39,17,1,2018-06-04
498,39,17,5,2018-06-11
499,39,17,1,2018-06-18
500,39,17,1,2018-07-02
501,39,17,5,2018-07-09
502,39,17,2,2018-07-16
503,39,17,11,2018-01-15
504,39,17,1,2018-07-23
505,39,17,3,2018-07-30
506,39,17,2,2018-08-06
507,39,17,3,2018-08-13
508,39,17,3,2018-08-20
509,39,17,3,2018-08-27
510,39,17,7,2018-09-03
511,39,17,2,2018-09-10
512,39,17,1,2018-09-17
513,39,17,1,2018-09-24
514,39,17,15,2018-01-22
515,39,17,6,2018-10-01
516,39,17,6,2018-10-08
517,39,17,7,2018-10-15
518,39,17,1,2018-10-22
519,39,17,7,2018-10-29
520,39,17,12,2018-11-05
521,39,17,4,2018-11-12
522,39,17,13,2018-11-19
523,39,17,15,2018-11-26
524,39,17,8,2018-12-03
525,39,17,10,2018-01-29
526,39,17,9,2018-12-10
527,39,17,13,2018-12-17
528,39,17,18,2018-12-24
529,39,17,9,2018-02-05
530,39,17,7,2018-02-12
531,39,17,13,2018-02-19
532,39,17,8,2018-02-26
533,39,17,19,2019-01-07
534,39,17,7,2019-03-11
535,39,17,11,2019-03-18
536,39,17,15,2019-03-25
537,39,17,8,2019-04-01
538,39,17,7,2019-04-08
539,39,17,2,2019-04-15
540,39,17,3,2019-04-22
541,39,17,8,2019-04-29
542,39,17,4,2019-05-06
543,39,17,3,2019-05-13
544,39,17,19,2019-01-14
545,39,17,6,2019-05-20
546,39,17,6,2019-05-27
547,39,17,4,2019-06-03
548,39,17,4,2019-06-10
549,39,17,5,2019-06-17
550,39,17,3,2019-06-24
551,39,17,1,2019-07-01
552,39,17,3,2019-07-08
553,39,17,2,2019-07-15
554,39,17,1,2019-07-22
555,39,17,11,2019-01-21
556,39,17,3,2019-08-05
557,39,17,1,2019-08-26
558,39,17,2,2019-09-02
559,39,17,1,2019-09-09
560,39,17,2,2019-09-23
561,39,17,5,2019-09-30
562,39,17,18,2019-01-28
563,39,17,4,2019-10-07
564,39,17,4,2019-10-14
565,39,17,5,2019-10-21
566,39,17,2,2019-10-28
567,39,17,1,2019-11-04
568,39,17,11,2019-02-04
569,39,17,7,2019-02-11
570,39,17,8,2019-02-18
571,39,17,18,2019-02-25
572,39,17,11,2019-03-04
573,27,17,9,2016-01-04
574,27,17,6,2016-03-14
575,27,17,8,2016-03-21
576,27,17,3,2016-03-28
577,27,17,1,2016-04-11
578,27,17,1,2016-04-25
579,27,17,2,2016-05-02
580,27,17,4,2016-01-11
581,27,17,2,2016-05-16
582,27,17,4,2016-05-23
583,27,17,1,2016-06-13
584,27,17,2,2016-06-20
585,27,17,6,2016-07-04
586,27,17,3,2016-07-11
587,27,17,1,2016-07-18
588,27,17,6,2016-01-18
589,27,17,5,2016-08-01
590,27,17,3,2016-08-15
591,27,17,1,2016-08-22
592,27,17,4,2016-09-05
593,27,17,1,2016-09-12
594,27,17,4,2016-09-19
595,27,17,8,2016-09-26
596,27,17,6,2016-10-10
597,27,17,7,2016-10-31
598,27,17,3,2016-11-14
599,27,17,2,2016-11-21
600,27,17,1,2016-11-28
601,27,17,6,2016-12-05
602,27,17,1,2016-02-01
603,27,17,2,2016-12-12
604,27,17,1,2016-12-19
605,27,17,3,2016-12-26
606,27,17,5,2016-02-15
607,27,17,9,2016-02-29
608,27,17,2,2017-03-06
609,27,17,2,2017-05-15
610,27,17,6,2017-06-26
611,27,17,6,2017-07-17
612,27,17,14,2017-01-16
613,27,17,1,2017-07-24
614,27,17,5,2017-08-07
615,27,17,2,2017-09-04
616,27,17,6,2017-09-18
617,27,17,4,2017-10-09
618,27,17,5,2017-10-30
619,27,17,2,2017-11-27
620,27,17,6,2017-12-04
621,27,17,4,2017-02-06
622,27,17,1,2018-01-01
623,27,17,11,2018-04-23
624,27,17,6,2018-06-04
625,27,17,2,2018-07-02
626,27,17,2,2018-07-16
627,27,17,5,2018-01-15
628,27,17,2,2018-07-30
629,27,17,5,2018-08-06
630,27,17,2,2018-08-13
631,27,17,3,2018-09-24
632,27,17,1,2018-01-22
633,27,17,2,2018-11-05
634,27,17,4,2018-12-10
635,27,17,5,2018-02-05
636,27,17,7,2018-02-12
637,27,17,1,2019-03-11
638,27,17,5,2019-03-25
639,27,17,1,2019-05-27
640,27,17,1,2019-06-10
641,27,17,3,2019-07-01
642,27,17,6,2019-07-22
643,27,17,1,2019-01-21
644,27,17,3,2019-08-26
645,27,17,6,2019-10-14
646,27,17,3,2019-02-11
647,27,17,2,2019-02-18
648,99,17,14,2016-01-04
649,99,17,8,2016-03-07
650,99,17,7,2016-03-14
651,99,17,7,2016-03-21
652,99,17,10,2016-03-28
653,99,17,11,2016-04-04
654,99,17,9,2016-04-11
655,99,17,12,2016-04-18
656,99,17,13,2016-04-25
657,99,17,15,2016-05-02
658,99,17,4,2016-05-09
659,99,17,11,2016-01-11
660,99,17,11,2016-05-16
661,99,17,15,2016-05-23
662,99,17,17,2016-05-30
663,99,17,6,2016-06-06
664,99,17,11,2016-06-13
665,99,17,11,2016-06-20
666,99,17,12,2016-06-27
667,99,17,4,2016-07-04
668,99,17,7,2016-07-11
669,99,17,12,2016-07-18
670,99,17,8,2016-01-18
671,99,17,12,2016-07-25
672,99,17,16,2016-08-01
673,99,17,10,2016-08-08
674,99,17,7,2016-08-15
675,99,17,9,2016-08-22
676,99,17,17,2016-08-29
677,99,17,12,2016-09-05
678,99,17,10,2016-09-12
679,99,17,17,2016-09-19
680,99,17,15,2016-09-26
681,99,17,19,2016-01-25
682,99,17,8,2016-10-03
683,99,17,13,2016-10-10
684,99,17,6,2016-10-17
685,99,17,11,2016-10-24
686,99,17,11,2016-10-31
687,99,17,13,2016-11-07
688,99,17,8,2016-11-14
689,99,17,6,2016-11-21
690,99,17,16,2016-11-28
691,99,17,10,2016-12-05
692,99,17,16,2016-02-01
693,99,17,9,2016-12-12
694,99,17,6,2016-12-19
695,99,17,13,2016-12-26
696,99,17,2,2017-01-02
697,99,17,12,2016-02-08
698,99,17,14,2016-02-15
699,99,17,5,2016-02-22
700,99,17,9,2016-02-29
701,99,17,11,2017-01-02
702,99,17,9,2017-03-06
703,99,17,11,2017-03-13
704,99,17,14,2017-03-20
705,99,17,4,2017-03-27
706,99,17,8,2017-04-03
707,99,17,7,2017-04-10
708,99,17,8,2017-04-17
709,99,17,8,2017-04-24
710,99,17,13,2017-05-01
711,99,17,9,2017-05-08
712,99,17,8,2017-01-09
713,99,17,10,2017-05-15
714,99,17,7,2017-05-22
715,99,17,1,2017-05-29
716,99,17,12,2017-06-05
717,99,17,6,2017-06-12
718,99,17,14,2017-06-19
719,99,17,10,2017-06-26
720,99,17,9,2017-07-03
721,99,17,22,2017-07-10
722,99,17,13,2017-07-17
723,99,17,12,2017-01-16
724,99,17,4,2017-07-24
725,99,17,10,2017-07-31
726,99,17,5,2017-08-07
727,99,17,5,2017-08-14
728,99,17,12,2017-08-21
729,99,17,7,2017-08-28
730,99,17,7,2017-09-04
731,99,17,9,2017-09-11
732,99,17,12,2017-09-18
733,99,17,11,2017-09-25
734,99,17,14,2017-01-23
735,99,17,5,2017-10-02
736,99,17,10,2017-10-09
737,99,17,12,2017-10-16
738,99,17,14,2017-10-23
739,99,17,9,2017-10-30
740,99,17,14,2017-11-06
741,99,17,8,2017-11-13
742,99,17,8,2017-11-20
743,99,17,2,2017-11-27
744,99,17,10,2017-12-04
745,99,17,8,2017-01-30
746,99,17,11,2017-12-11
747,99,17,8,2017-12-18
748,99,17,11,2017-12-25
749,99,17,10,2017-02-06
750,99,17,5,2017-02-13
751,99,17,12,2017-02-20
752,99,17,6,2017-02-27
753,99,17,12,2018-01-01
754,99,17,16,2018-03-05
755,99,17,9,2018-03-12
756,99,17,7,2018-03-19
757,99,17,8,2018-03-26
758,99,17,8,2018-04-02
759,99,17,15,2018-04-09
760,99,17,8,2018-04-16
761,99,17,9,2018-04-23
762,99,17,4,2018-04-30
763,99,17,8,2018-05-07
764,99,17,23,2018-01-08
765,99,17,8,2018-05-14
766,99,17,9,2018-05-21
767,99,17,9,2018-05-28
768,99,17,18,2018-06-04
769,99,17,9,2018-06-11
770,99,17,10,2018-06-18
771,99,17,7,2018-06-25
772,99,17,15,2018-07-02
773,99,17,7,2018-07-09
774,99,17,6,2018-07-16
775,99,17,15,2018-01-15
776,99,17,7,2018-07-23
777,99,17,2,2018-07-30
778,99,17,14,2018-08-06
779,99,17,7,2018-08-13
780,99,17,12,2018-08-20
781,99,17,14,2018-08-27
782,99,17,9,2018-09-03
783,99,17,7,2018-09-10
784,99,17,13,2018-09-17
785,99,17,6,2018-09-24
786,99,17,10,2018-01-22
787,99,17,6,2018-10-01
788,99,17,20,2018-10-08
789,99,17,3,2018-10-15
790,99,17,9,2018-10-22
791,99,17,13,2018-10-29
792,99,17,13,2018-11-05
793,99,17,4,2018-11-12
794,99,17,8,2018-11-19
795,99,17,10,2018-11-26
796,99,17,10,2018-12-03
797,99,17,14,2018-01-29
798,99,17,7,2018-12-10
799,99,17,18,2018-12-17
800,99,17,12,2018-12-24
801,99,17,9,2018-02-05
802,99,17,9,2018-02-12
803,99,17,10,2018-02-19
804,99,17,5,2018-02-26
805,99,17,1,2019-01-07
806,99,17,6,2019-03-11
807,99,17,12,2019-03-18
808,99,17,2,2019-03-25
809,99,17,8,2019-04-01
810,99,17,15,2019-04-08
811,99,17,7,2019-04-15
812,99,17,10,2019-04-22
813,99,17,3,2019-04-29
814,99,17,8,2019-05-06
815,99,17,12,2019-05-13
816,99,17,11,2019-01-14
817,99,17,12,2019-05-20
818,99,17,7,2019-05-27
819,99,17,9,2019-06-03
820,99,17,10,2019-06-10
821,99,17,10,2019-06-17
822,99,17,5,2019-06-24
823,99,17,7,2019-07-01
824,99,17,8,2019-07-08
825,99,17,6,2019-07-15
826,99,17,17,2019-07-22
827,99,17,4,2019-01-21
828,99,17,7,2019-07-29
829,99,17,11,2019-08-05
830,99,17,18,2019-08-12
831,99,17,11,2019-08-19
832,99,17,12,2019-08-26
833,99,17,7,2019-09-02
834,99,17,9,2019-09-09
835,99,17,13,2019-09-16
836,99,17,6,2019-09-23
837,99,17,14,2019-09-30
838,99,17,5,2019-01-28
839,99,17,15,2019-10-07
840,99,17,5,2019-10-14
841,99,17,14,2019-10-21
842,99,17,9,2019-10-28
843,99,17,5,2019-11-04
844,99,17,16,2019-02-04
845,99,17,11,2019-02-11
846,99,17,14,2019-02-18
847,99,17,7,2019-02-25
848,99,17,12,2019-03-04
849,224,42,2,2016-11-07
850,224,42,6,2016-11-14
851,224,42,8,2016-12-05
852,224,42,15,2016-12-12
853,224,42,2,2016-12-19
854,224,42,2,2016-12-26
855,224,42,6,2017-01-02
856,224,42,12,2017-03-06
857,224,42,12,2017-03-13
858,224,42,2,2017-03-20
859,224,42,12,2017-03-27
860,224,42,2,2017-04-03
861,224,42,4,2017-04-10
862,224,42,14,2017-04-17
863,224,42,4,2017-04-24
864,224,42,12,2017-05-01
865,224,42,6,2017-05-08
866,224,42,2,2017-01-09
867,224,42,31,2017-05-15
868,224,42,6,2017-05-22
869,224,42,14,2017-05-29
870,224,42,4,2017-06-05
871,224,42,10,2017-06-12
872,224,42,8,2017-06-19
873,224,42,20,2017-06-26
874,224,42,8,2017-07-03
875,224,42,8,2017-07-10
876,224,42,22,2017-07-17
877,224,42,4,2017-07-24
878,224,42,14,2017-07-31
879,224,42,8,2017-08-07
880,224,42,2,2017-08-14
881,224,42,8,2017-08-21
882,224,42,10,2017-08-28
883,224,42,14,2017-09-04
884,224,42,12,2017-09-11
885,224,42,22,2017-09-18
886,224,42,34,2017-09-25
887,224,42,2,2017-01-23
888,224,42,4,2017-10-02
889,224,42,4,2017-10-09
890,224,42,16,2017-10-16
891,224,42,17,2017-10-23
892,224,42,6,2017-10-30
893,224,42,24,2017-11-06
894,224,42,16,2017-11-13
895,224,42,4,2017-11-20
896,224,42,8,2017-11-27
897,224,42,28,2017-12-04
898,224,42,15,2017-01-30
899,224,42,19,2017-12-11
900,224,42,26,2017-12-18
901,224,42,2,2017-12-25
902,224,42,16,2017-02-06
903,224,42,18,2017-02-13
904,224,42,13,2017-02-20
905,224,42,6,2017-02-27
906,224,42,18,2018-01-01
907,224,42,17,2018-03-05
908,224,42,12,2018-03-12
909,224,42,12,2018-03-19
910,224,42,6,2018-03-26
911,224,42,19,2018-04-02
912,224,42,24,2018-04-09
913,224,42,20,2018-04-16
914,224,42,12,2018-04-23
915,224,42,39,2018-04-30
916,224,42,6,2018-05-07
917,224,42,10,2018-01-08
918,224,42,22,2018-05-14
919,224,42,4,2018-05-21
920,224,42,18,2018-05-28
921,224,42,12,2018-06-04
922,224,42,17,2018-06-11
923,224,42,12,2018-06-18
924,224,42,16,2018-06-25
925,224,42,18,2018-07-02
926,224,42,22,2018-07-09
927,224,42,26,2018-07-16
928,224,42,20,2018-01-15
929,224,42,21,2018-07-23
930,224,42,10,2018-07-30
931,224,42,4,2018-08-06
932,224,42,8,2018-08-13
933,224,42,10,2018-08-20
934,224,42,29,2018-08-27
935,224,42,23,2018-09-03
936,224,42,12,2018-09-10
937,224,42,28,2018-09-17
938,224,42,30,2018-09-24
939,224,42,8,2018-01-22
940,224,42,21,2018-10-01
941,224,42,39,2018-10-08
942,224,42,18,2018-10-15
943,224,42,26,2018-10-22
944,224,42,24,2018-10-29
945,224,42,26,2018-11-05
946,224,42,25,2018-11-12
947,224,42,15,2018-11-19
948,224,42,20,2018-11-26
949,224,42,12,2018-12-03
950,224,42,10,2018-01-29
951,224,42,47,2018-12-10
952,224,42,16,2018-12-17
953,224,42,32,2018-12-24
954,224,42,18,2018-02-05
955,224,42,12,2018-02-12
956,224,42,6,2018-02-19
957,224,42,8,2018-02-26
958,224,42,16,2019-01-07
959,224,42,16,2019-03-11
960,224,42,19,2019-03-18
961,224,42,52,2019-03-25
962,224,42,38,2019-04-01
963,224,42,44,2019-04-08
964,224,42,46,2019-04-15
965,224,42,22,2019-04-22
966,224,42,55,2019-04-29
967,224,42,26,2019-05-06
968,224,42,77,2019-05-13
969,224,42,34,2019-01-14
970,224,42,42,2019-05-20
971,224,42,12,2019-05-27
972,224,42,32,2019-06-03
973,224,42,45,2019-06-10
974,224,42,37,2019-06-17
975,224,42,24,2019-06-24
976,224,42,31,2019-07-01
977,224,42,45,2019-07-08
978,224,42,32,2019-07-15
979,224,42,34,2019-07-22
980,224,42,14,2019-01-21
981,224,42,57,2019-07-29
982,224,42,26,2019-08-05
983,224,42,47,2019-08-12
984,224,42,34,2019-08-19
985,224,42,24,2019-08-26
986,224,42,21,2019-09-02
987,224,42,66,2019-09-09
988,224,42,50,2019-09-16
989,224,42,38,2019-09-23
990,224,42,31,2019-09-30
991,224,42,18,2019-01-28
992,224,42,23,2019-10-07
993,224,42,36,2019-10-14
994,224,42,43,2019-10-21
995,224,42,45,2019-10-28
996,224,42,24,2019-11-04
997,224,42,24,2019-02-04
998,224,42,26,2019-02-11
999,224,42,45,2019-02-18
1000,224,42,26,2019-02-25
1001,224,42,38,2019-03-04
1002,21,42,18,2016-01-04
1003,21,42,25,2016-03-07
1004,21,42,34,2016-03-14
1005,21,42,48,2016-03-21
1006,21,42,37,2016-03-28
1007,21,42,51,2016-04-04
1008,21,42,18,2016-04-11
1009,21,42,22,2016-04-18
1010,21,42,40,2016-04-25
1011,21,42,8,2016-05-02
1012,21,42,38,2016-05-09
1013,21,42,42,2016-01-11
1014,21,42,17,2016-05-16
1015,21,42,40,2016-05-23
1016,21,42,59,2016-05-30
1017,21,42,33,2016-06-06
1018,21,42,25,2016-06-13
1019,21,42,12,2016-06-20
1020,21,42,36,2016-06-27
1021,21,42,23,2016-07-04
1022,21,42,16,2016-07-11
1023,21,42,33,2016-07-18
1024,21,42,58,2016-01-18
1025,21,42,14,2016-07-25
1026,21,42,31,2016-08-01
1027,21,42,44,2016-08-08
1028,21,42,35,2016-08-15
1029,21,42,19,2016-08-22
1030,21,42,57,2016-08-29
1031,21,42,61,2016-09-05
1032,21,42,49,2016-09-12
1033,21,42,25,2016-09-19
1034,21,42,29,2016-09-26
1035,21,42,29,2016-01-25
1036,21,42,33,2016-10-03
1037,21,42,25,2016-10-10
1038,21,42,33,2016-10-17
1039,21,42,55,2016-10-24
1040,21,42,51,2016-10-31
1041,21,42,29,2016-11-07
1042,21,42,34,2016-11-14
1043,21,42,16,2016-11-21
1044,21,42,38,2016-11-28
1045,21,42,49,2016-12-05
1046,21,42,20,2016-02-01
1047,21,42,37,2016-12-12
1048,21,42,26,2016-12-19
1049,21,42,29,2016-12-26
1050,21,42,12,2016-02-08
